article,rrc,rrc_adjusted,sell_price,commission_rate,commission,margin_vs_rrc
QBR-F 0319-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0322-50,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0332-39,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0413-35,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0416-09A,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0416-35,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0431-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0431-50,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0433-50,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0438-02,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0459-09A,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0459-82,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0465-18,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0499-82,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0505-02,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0506-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0506-09A,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0507-09C,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0522-06,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0523-06,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0527-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0612-13,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0620-02,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0712-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0739-17,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0768-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0771-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0803-02,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0805-04,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0810-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0819-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0820-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0820-11,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0826-02,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0856-50,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1008-17,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1009-06,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1101-82,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1105-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1201-82,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1202-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1205-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1209-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1217-13,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1221-13,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1236-17,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1243-71,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1304-06,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1309-56,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1801-82A,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1804-13,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1812-18,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1815-13,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1828-13,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1832-68,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2101-04,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2101-06,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2102-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2103-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2122-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2508-50,637.0,637.0,780,0.18,140.4,2.6
QBR-F 2509-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 3314-18,637.0,637.0,780,0.18,140.4,2.6
QBR-F 3316-02,637.0,637.0,780,0.18,140.4,2.6
QBR-F 3701-50,637.0,637.0,780,0.18,140.4,2.6
QBR-F 3703-19,637.0,637.0,780,0.18,140.4,2.6
QBR-F 3926-17,637.0,637.0,780,0.18,140.4,2.6
QBR-F 5071-18,637.0,637.0,780,0.18,140.4,2.6
QBR-F 6113-09,637.0,637.0,780,0.18,140.4,2.6
QBR-F 9034-68,637.0,637.0,780,0.18,140.4,2.6
Q-Socket-96,637.0,637.0,780,0.18,140.4,2.6
FQCD254,637.0,637.0,780,0.18,140.4,2.6
FQCD257,637.0,637.0,780,0.18,140.4,2.6
FQCD258,637.0,637.0,780,0.18,140.4,2.6
FQCD291,637.0,637.0,780,0.18,140.4,2.6
QBR-F 0310A-35,637.0,637.0,780,0.18,140.4,2.6
QBR-F 1101-35A,637.0,637.0,780,0.18,140.4,2.6
QBR-W JAC2709A,637.0,637.0,780,0.18,140.4,2.6
VW0108A,637.0,637.0,780,0.18,140.4,2.6
QBR-W JP-2306A,637.0,637.0,780,0.18,140.4,2.6
QBR-W HD3048,637.0,637.0,780,0.18,140.4,2.6
CT0916,619.0,619.0,760,0.18,136.8,4.2
RN1420,619.0,619.0,760,0.18,136.8,4.2
MZ2615,619.0,619.0,760,0.18,136.8,4.2
QBR-W HD-0308B,619.0,619.0,760,0.18,136.8,4.2
QBR-W HD-0310A,619.0,619.0,760,0.18,136.8,4.2
QBR-W HD-0316,619.0,619.0,760,0.18,136.8,4.2
QBR-W HD-0328,619.0,619.0,760,0.18,136.8,4.2
QBR-W TY-0452,619.0,619.0,760,0.18,136.8,4.2
QBR-W NS-0546,619.0,619.0,760,0.18,136.8,4.2
QBR-W KA-0812,619.0,619.0,760,0.18,136.8,4.2
QBR-W CV-1229,619.0,619.0,760,0.18,136.8,4.2
QBR-W FA-2052,619.0,619.0,760,0.18,136.8,4.2
QBR-W HD-3053,619.0,619.0,760,0.18,136.8,4.2
QBR-W HD-3059,619.0,619.0,760,0.18,136.8,4.2
QBR-W MB-4035,619.0,619.0,760,0.18,136.8,4.2
QBR-W NS-5056,619.0,619.0,760,0.18,136.8,4.2
QBR CR2361,619.0,619.0,760,0.18,136.8,4.2
Q0015,614.0,614.0,750,0.18,135.0,1.0
Q0016,614.0,614.0,750,0.18,135.0,1.0
Q0046,614.0,614.0,750,0.18,135.0,1.0
Q0081,614.0,614.0,750,0.18,135.0,1.0
Q0149,614.0,614.0,750,0.18,135.0,1.0
Q0228,614.0,614.0,750,0.18,135.0,1.0
Q0371,614.0,614.0,750,0.18,135.0,1.0
Q0399,614.0,614.0,750,0.18,135.0,1.0
Q1019,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0102-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0102-04,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0110-06,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0112-35,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0125-17,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0131-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0203-35,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0206-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0301-35,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0305-18,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0305-35,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0306-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0308-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0311-24B,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0312-42,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0316-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0320-35A,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0414-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0415-05,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0417-09A,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0422-57A,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0423-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0456-35,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0458-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0488-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0489-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0509-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0518-68,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0711-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0712-17,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0717-05,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0718-05,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0781-13,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0808-06,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0814-18,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0902-06,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0903-06,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0910-71,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1007-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1027-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1101-35,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1144-51,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1206-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1207-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1210-18,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1214-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1309-14,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1803-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1807-18,614.0,614.0,750,0.18,135.0,1.0
QBR-F 1816-04,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2104-13,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2503-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2514-58,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2516-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2519-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2521-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2525-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 2625-30,614.0,614.0,750,0.18,135.0,1.0
QBR-F 4109-71,614.0,614.0,750,0.18,135.0,1.0
QBR-F 7001-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 7002-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 7003-09,614.0,614.0,750,0.18,135.0,1.0
QBR-F 9010-82,614.0,614.0,750,0.18,135.0,1.0
QBR-F 0408-02,614.0,614.0,750,0.18,135.0,1.0
QBR-F 3606-68,614.0,614.0,750,0.18,135.0,1.0
Q0372,592.0,592.0,730,0.18,131.4,6.6
13-021,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0101-14,592.0,592.0,730,0.18,131.4,6.6
17-002,592.0,592.0,730,0.18,131.4,6.6
QBR-W HY-0725,592.0,592.0,730,0.18,131.4,6.6
HD0301,592.0,592.0,730,0.18,131.4,6.6
HD0304,592.0,592.0,730,0.18,131.4,6.6
TY0402,592.0,592.0,730,0.18,131.4,6.6
MZ2601,592.0,592.0,730,0.18,131.4,6.6
RN4002,592.0,592.0,730,0.18,131.4,6.6
QBR-W KA-0817,592.0,592.0,730,0.18,131.4,6.6
QBR-W VW-0114,592.0,592.0,730,0.18,131.4,6.6
QBR-W HD-0306,592.0,592.0,730,0.18,131.4,6.6
QBR-W TY-0432,592.0,592.0,730,0.18,131.4,6.6
QBR-W NS-0510A,592.0,592.0,730,0.18,131.4,6.6
QBR-W NS-0560,592.0,592.0,730,0.18,131.4,6.6
QBR-W BK-1026,592.0,592.0,730,0.18,131.4,6.6
QBR-W BK-1032,592.0,592.0,730,0.18,131.4,6.6
QBR-W MZ-2609,592.0,592.0,730,0.18,131.4,6.6
QBR-W MZ-2621,592.0,592.0,730,0.18,131.4,6.6
QBR-W LR-4106,592.0,592.0,730,0.18,131.4,6.6
QBR-W NS-5050,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0126-14,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0129-09,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0130-82,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0326-17,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0354-08,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0354-13,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0718-18,592.0,592.0,730,0.18,131.4,6.6
QBR-F 0830-09,592.0,592.0,730,0.18,131.4,6.6
QBR-F 1111-35,592.0,592.0,730,0.18,131.4,6.6
QBR-F 1802-13,592.0,592.0,730,0.18,131.4,6.6
QBR-W AC-0330,592.0,592.0,730,0.18,131.4,6.6
QBR-W GL3515,592.0,592.0,730,0.18,131.4,6.6
FQUN175,592.0,592.0,730,0.18,131.4,6.6
FQUN176,592.0,592.0,730,0.18,131.4,6.6
FQUN177,592.0,592.0,730,0.18,131.4,6.6
HD0307,582.0,582.0,710,0.18,127.8,0.2
NS0607,582.0,582.0,710,0.18,127.8,0.2
HY0764,582.0,582.0,710,0.18,127.8,0.2
PG0917,582.0,582.0,710,0.18,127.8,0.2
BK1078,582.0,582.0,710,0.18,127.8,0.2
FD1180,582.0,582.0,710,0.18,127.8,0.2
QBR-W BK-1009,582.0,582.0,710,0.18,127.8,0.2
QBR-W NS-0516A,582.0,582.0,710,0.18,127.8,0.2
QBR-W HY-0729,582.0,582.0,710,0.18,127.8,0.2
QBR-W PSA-0915,582.0,582.0,710,0.18,127.8,0.2
QBR-W BK-1011,582.0,582.0,710,0.18,127.8,0.2
QBR-W BK-1015,582.0,582.0,710,0.18,127.8,0.2
QBR-W BK-1029,582.0,582.0,710,0.18,127.8,0.2
QBR-W BK-1034,582.0,582.0,710,0.18,127.8,0.2
QBR-W CV-1123,582.0,582.0,710,0.18,127.8,0.2
QBR-W CV-1204,582.0,582.0,710,0.18,127.8,0.2
QBR-W MZ-2612,582.0,582.0,710,0.18,127.8,0.2
QBR-W VL-4069A,582.0,582.0,710,0.18,127.8,0.2
QBR-W VL-4087,582.0,582.0,710,0.18,127.8,0.2
QBR-W CR-2415,582.0,582.0,710,0.18,127.8,0.2
QBR-W CR-2402,582.0,582.0,710,0.18,127.8,0.2
QBR-W GL-3533,582.0,582.0,710,0.18,127.8,0.2
QBR-W GL-3509,582.0,582.0,710,0.18,127.8,0.2
QBR-F 4057-17,582.0,582.0,710,0.18,127.8,0.2
QBR-F 2603-04,582.0,582.0,710,0.18,127.8,0.2
NS0561,582.0,582.0,710,0.18,127.8,0.2
QBR-W MB3901,582.0,582.0,710,0.18,127.8,0.2
QBR-F 0126-35,569.0,569.0,700,0.18,126.0,5.0
16-105,546.0,546.0,670,0.18,120.6,3.4
16-114,546.0,546.0,670,0.18,120.6,3.4
Q0071,546.0,546.0,670,0.18,120.6,3.4
17-001,546.0,546.0,670,0.18,120.6,3.4
VW0169,546.0,546.0,670,0.18,120.6,3.4
NS0506,546.0,546.0,670,0.18,120.6,3.4
GM1009,546.0,546.0,670,0.18,120.6,3.4
GM1088,546.0,546.0,670,0.18,120.6,3.4
GW1861,546.0,546.0,670,0.18,120.6,3.4
JP2302A,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-0315A,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-0321,546.0,546.0,670,0.18,120.6,3.4
QBR-W TY-0409,546.0,546.0,670,0.18,120.6,3.4
QBR-W TY-0438,546.0,546.0,670,0.18,120.6,3.4
QBR-W TY-0443,546.0,546.0,670,0.18,120.6,3.4
QBR-W TY-0446,546.0,546.0,670,0.18,120.6,3.4
QBR-W TY-0467,546.0,546.0,670,0.18,120.6,3.4
QBR-W NS-0505,546.0,546.0,670,0.18,120.6,3.4
QBR-W HY-0707A,546.0,546.0,670,0.18,120.6,3.4
QBR-W HY-0717,546.0,546.0,670,0.18,120.6,3.4
QBR-W HY-0718,546.0,546.0,670,0.18,120.6,3.4
QBR-W KA-0819,546.0,546.0,670,0.18,120.6,3.4
QBR-W BK-1010,546.0,546.0,670,0.18,120.6,3.4
QBR-W BK-1033,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1042,546.0,546.0,670,0.18,120.6,3.4
QBR-W FD-1108,546.0,546.0,670,0.18,120.6,3.4
QBR-W FD-1120,546.0,546.0,670,0.18,120.6,3.4
QBR-W FD-1121,546.0,546.0,670,0.18,120.6,3.4
QBR-W FD-1125,546.0,546.0,670,0.18,120.6,3.4
QBR-W FD-1130,546.0,546.0,670,0.18,120.6,3.4
QBR-W FD-1132,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1216A,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1218,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1221,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1223,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1224,546.0,546.0,670,0.18,120.6,3.4
QBR-W CV-1225,546.0,546.0,670,0.18,120.6,3.4
QBR-W GW-1836,546.0,546.0,670,0.18,120.6,3.4
QBR-W GW-1839,546.0,546.0,670,0.18,120.6,3.4
QBR-W FA-20010,546.0,546.0,670,0.18,120.6,3.4
QBR-W JP-2303,546.0,546.0,670,0.18,120.6,3.4
QBR-W MZ-2622,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-3027,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-3029,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-3036A,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-3040,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD-3062,546.0,546.0,670,0.18,120.6,3.4
QBR-W MS-3317,546.0,546.0,670,0.18,120.6,3.4
QBR-W MS-3318,546.0,546.0,670,0.18,120.6,3.4
QBR-W MB-3919A,546.0,546.0,670,0.18,120.6,3.4
QBR-W RN-4008,546.0,546.0,670,0.18,120.6,3.4
QBR-W PR-4038A,546.0,546.0,670,0.18,120.6,3.4
QBR-W RN-4050,546.0,546.0,670,0.18,120.6,3.4
QBR-W RN-4073,546.0,546.0,670,0.18,120.6,3.4
QBR-W RN-4076,546.0,546.0,670,0.18,120.6,3.4
QBR-W RN-4090,546.0,546.0,670,0.18,120.6,3.4
QBR-W BM-4107,546.0,546.0,670,0.18,120.6,3.4
QBR-W MB-4114,546.0,546.0,670,0.18,120.6,3.4
QBR-W SB-4160,546.0,546.0,670,0.18,120.6,3.4
QBR-W NS-5046,546.0,546.0,670,0.18,120.6,3.4
QBR-W NS-5053,546.0,546.0,670,0.18,120.6,3.4
QBR-W CH-6203,546.0,546.0,670,0.18,120.6,3.4
QBR-W VL-7000,546.0,546.0,670,0.18,120.6,3.4
HY0772,546.0,546.0,670,0.18,120.6,3.4
QBR-F 4064-18A,546.0,546.0,670,0.18,120.6,3.4
VW0161,546.0,546.0,670,0.18,120.6,3.4
QBR-W CD6004,546.0,546.0,670,0.18,120.6,3.4
QBR-W RN4099,546.0,546.0,670,0.18,120.6,3.4
QBR-W MZ2627,546.0,546.0,670,0.18,120.6,3.4
QBR-W CR2412,546.0,546.0,670,0.18,120.6,3.4
QBR-W AU4118,546.0,546.0,670,0.18,120.6,3.4
QBR-W GL3510,546.0,546.0,670,0.18,120.6,3.4
QBR-W NS0562,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD0334,546.0,546.0,670,0.18,120.6,3.4
QBR-W RE3202,546.0,546.0,670,0.18,120.6,3.4
QBR-W LF3104,546.0,546.0,670,0.18,120.6,3.4
QBR-W RE3206,546.0,546.0,670,0.18,120.6,3.4
QBR-W RE3210,546.0,546.0,670,0.18,120.6,3.4
QBR-W GL3527,546.0,546.0,670,0.18,120.6,3.4
QBR-W AU4126,546.0,546.0,670,0.18,120.6,3.4
QBR-W HD0337,546.0,546.0,670,0.18,120.6,3.4
QBR-F 0188-09,546.0,546.0,670,0.18,120.6,3.4
Q055,510.0,510.0,630,0.18,113.4,6.6
BK1062,510.0,510.0,630,0.18,113.4,6.6
FD1109,510.0,510.0,630,0.18,113.4,6.6
GW1863,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-0310,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-0314A,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-0325A,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-0333,510.0,510.0,630,0.18,113.4,6.6
QBR-W HY-0719,510.0,510.0,630,0.18,113.4,6.6
QBR-W HY-0730,510.0,510.0,630,0.18,113.4,6.6
QBR-W KA-0806A,510.0,510.0,630,0.18,113.4,6.6
QBR-W FT-2304,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-3026,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-3049,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-3052,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-3056,510.0,510.0,630,0.18,113.4,6.6
QBR-W HD-3057,510.0,510.0,630,0.18,113.4,6.6
QBR-W MS-3306,510.0,510.0,630,0.18,113.4,6.6
QBR-W UA-6211,510.0,510.0,630,0.18,113.4,6.6
QBR-W TY0477,510.0,510.0,630,0.18,113.4,6.6
QBR-W TY0475,510.0,510.0,630,0.18,113.4,6.6
QBR-W TY0474,510.0,510.0,630,0.18,113.4,6.6
FD1170,510.0,510.0,630,0.18,113.4,6.6
FD1171,510.0,510.0,630,0.18,113.4,6.6
QLD-01,501.0,501.0,620,0.18,111.6,7.4
PSA0915,501.0,501.0,620,0.18,111.6,7.4
FD1152,501.0,501.0,620,0.18,111.6,7.4
QBR-W TY-0428,501.0,501.0,620,0.18,111.6,7.4
QBR-W IV-4159,501.0,501.0,620,0.18,111.6,7.4
QBR-W HD-0305,501.0,501.0,620,0.18,111.6,7.4
QBR-W TY-0404,501.0,501.0,620,0.18,111.6,7.4
QBR-W TY-0425,501.0,501.0,620,0.18,111.6,7.4
QBR-W NS-0511,501.0,501.0,620,0.18,111.6,7.4
QBR-W NS-0528,501.0,501.0,620,0.18,111.6,7.4
QBR-W HY-0705,501.0,501.0,620,0.18,111.6,7.4
QBR-W PSA-0904,501.0,501.0,620,0.18,111.6,7.4
QBR-W BK-1031,501.0,501.0,620,0.18,111.6,7.4
QBR-W FD-1103,501.0,501.0,620,0.18,111.6,7.4
QBR-W FD-1104,501.0,501.0,620,0.18,111.6,7.4
QBR-W FD-1118,501.0,501.0,620,0.18,111.6,7.4
QBR-W CV-1205,501.0,501.0,620,0.18,111.6,7.4
QBR-W JP-2301,501.0,501.0,620,0.18,111.6,7.4
QBR-W SB-4044,501.0,501.0,620,0.18,111.6,7.4
QBR-W RN-4067,501.0,501.0,620,0.18,111.6,7.4
QBR-W HM-6206,501.0,501.0,620,0.18,111.6,7.4
QBR-W FT-6212,501.0,501.0,620,0.18,111.6,7.4
QBR-W GL3529,501.0,501.0,620,0.18,111.6,7.4
QBR-W IS4027,501.0,501.0,620,0.18,111.6,7.4
QBR-W BD3603,501.0,501.0,620,0.18,111.6,7.4
QBR-W JAC2704,501.0,501.0,620,0.18,111.6,7.4
QBR-W CR2422,501.0,501.0,620,0.18,111.6,7.4
QBR-W CR2405,501.0,501.0,620,0.18,111.6,7.4
QBR-W CR4001,501.0,501.0,620,0.18,111.6,7.4
QBR-W JAC2703,501.0,501.0,620,0.18,111.6,7.4
QBR-W LF3101,501.0,501.0,620,0.18,111.6,7.4
QBR-W RE3205,501.0,501.0,620,0.18,111.6,7.4
QBR-W JAC2702,501.0,501.0,620,0.18,111.6,7.4
QBR-W MX2107,501.0,501.0,620,0.18,111.6,7.4
QBR-W RE3207,501.0,501.0,620,0.18,111.6,7.4
RCAMEXT60,501.0,501.0,620,0.18,111.6,7.4
Q1094,473.0,473.0,580,0.18,104.4,2.6
GM1004,473.0,473.0,580,0.18,104.4,2.6
QBR-W TY-0414,473.0,473.0,580,0.18,104.4,2.6
QBR-W TY-0455,473.0,473.0,580,0.18,104.4,2.6
QBR-W NS-0518B,473.0,473.0,580,0.18,104.4,2.6
QBR-W NS-0534,473.0,473.0,580,0.18,104.4,2.6
QBR-W HY-0720,473.0,473.0,580,0.18,104.4,2.6
QBR-W BK-1007,473.0,473.0,580,0.18,104.4,2.6
QBR-W CV-1224A,473.0,473.0,580,0.18,104.4,2.6
QBR-W GW-1831,473.0,473.0,580,0.18,104.4,2.6
QBR-W MZ-2625,473.0,473.0,580,0.18,104.4,2.6
QBR-W MS-3313,473.0,473.0,580,0.18,104.4,2.6
QBR-W RN-4097,473.0,473.0,580,0.18,104.4,2.6
QBR-W NS-5051,473.0,473.0,580,0.18,104.4,2.6
QBR-A 0053B,473.0,473.0,580,0.18,104.4,2.6
QBR-W LN8101,473.0,473.0,580,0.18,104.4,2.6
QBR-W LN8102,473.0,473.0,580,0.18,104.4,2.6
QBR-W CV1217,473.0,473.0,580,0.18,104.4,2.6
HD0309,473.0,473.0,580,0.18,104.4,2.6
QBR-W MS-3310A,473.0,473.0,580,0.18,104.4,2.6
13-116,455.0,455.0,560,0.18,100.8,4.2
TY0406,455.0,455.0,560,0.18,100.8,4.2
NS0502,455.0,455.0,560,0.18,100.8,4.2
QBR-W VW-0107,455.0,455.0,560,0.18,100.8,4.2
QBR-W VW-0110,455.0,455.0,560,0.18,100.8,4.2
QBR-W NS-0512,455.0,455.0,560,0.18,100.8,4.2
QBR-W FA-2013A,455.0,455.0,560,0.18,100.8,4.2
2K 9.5 (Hige Clear),455.0,455.0,560,0.18,100.8,4.2
2K 10.36 (Hige Clear),455.0,455.0,560,0.18,100.8,4.2
10 (Hige Clear),455.0,455.0,560,0.18,100.8,4.2
9 (Hige Clear),455.0,455.0,560,0.18,100.8,4.2
QBR-W FT-2051,455.0,455.0,560,0.18,100.8,4.2
QBR-W 2085,455.0,455.0,560,0.18,100.8,4.2
QBR-W JAC1701,455.0,455.0,560,0.18,100.8,4.2
QBR-F 0468-18B,455.0,455.0,560,0.18,100.8,4.2
QBR-F 0468-18C,455.0,455.0,560,0.18,100.8,4.2
GW1802,437.0,437.0,540,0.18,97.2,5.8
MZ2614,437.0,437.0,540,0.18,97.2,5.8
QBR-W HD-0322,437.0,437.0,540,0.18,97.2,5.8
QBR-W TY-0447,437.0,437.0,540,0.18,97.2,5.8
QBR-W NS-0525,437.0,437.0,540,0.18,97.2,5.8
QBR-W HY-0816,437.0,437.0,540,0.18,97.2,5.8
QBR-W KA-0809,437.0,437.0,540,0.18,97.2,5.8
QBR-W BK-1002,437.0,437.0,540,0.18,97.2,5.8
QBR-W BK-1019,437.0,437.0,540,0.18,97.2,5.8
QBR-W BK-1020,437.0,437.0,540,0.18,97.2,5.8
QBR-W BK-1020A,437.0,437.0,540,0.18,97.2,5.8
QBR-W FD-1122,437.0,437.0,540,0.18,97.2,5.8
QBR-W CV-1212,437.0,437.0,540,0.18,97.2,5.8
QBR-W CV-1213,437.0,437.0,540,0.18,97.2,5.8
QBR-W CV-1220,437.0,437.0,540,0.18,97.2,5.8
QBR-W CV-1222,437.0,437.0,540,0.18,97.2,5.8
QBR-W CV-1230,437.0,437.0,540,0.18,97.2,5.8
QBR-W GW-1815,437.0,437.0,540,0.18,97.2,5.8
QBR-W GW-1833,437.0,437.0,540,0.18,97.2,5.8
